nome,nome_civil,partido,uf,periodo_mandato,telefones,email,data_nascimento,naturalidade,profissao,formacao,numero_mandatos,comissoes,link_perfil,fonte_dados,url_fonte,data_extracao,metodo_extracao
CIDA BORGHETTI (PROS-PR),"CIDA BORGHETTI
                    

Não está em exercício",PROS,PR,3216 - 0000,(61) 3216-0000,,18/02/1965,Cacador - SC,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/160580,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=9,2025-12-07 15:59:40,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
DALVA FIGUEIREDO (PT-AP),"DALVA FIGUEIREDO
                    

Não está em exercício",PT,AP,3216 - 0000,(61) 3216-0000,,25/04/1961,Oiapoque - AP,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/141502,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=9,2025-12-07 15:59:40,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
DRA. ELAINE ABISSAMRA (PSB-SP),"DRA. ELAINE ABISSAMRA
                    

Não está em exercício",PSB,SP,3216 - 0000,(61) 3216-0000,,08/01/1956,São Caetano do Sul - SP,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/166727,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=9,2025-12-07 15:59:40,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
ELIANE ROLIM (PT-RJ),"ELIANE ROLIM
                    

Não está em exercício",PT,RJ,3216 - 0000,(61) 3216-0000,,10/02/1964,Rio de Janeiro - RJ,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/162175,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=9,2025-12-07 15:59:40,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
FÁTIMA BEZERRA (PT-RN),"FÁTIMA BEZERRA
                    

Não está em exercício",PT,RN,3216 - 0000,(61) 3216-0000,,19/05/1955,Nova Palmeira - PB,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74037,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=9,2025-12-07 15:59:40,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
GOIACIARA CRUZ (PR-TO),"GOIACIARA CRUZ
                    

Não está em exercício",PR,TO,3216 - 0000,(61) 3216-0000,,07/10/1954,Cristalândia - TO,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/173802,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=9,2025-12-07 15:59:40,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
IARA BERNARDI (PT-SP),"IARA BERNARDI
                    

Não está em exercício",PT,SP,3216 - 0000,(61) 3216-0000,,02/06/1952,Sorocaba - SP,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74780,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=9,2025-12-07 15:59:40,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
IRINY LOPES (PT-ES),"IRINY LOPES
                    

Não está em exercício",PT,ES,3216 - 0000,(61) 3216-0000,,12/02/1956,Lavras - MG,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74162,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=9,2025-12-07 15:59:40,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
ÍRIS DE ARAÚJO (PMDB-GO),"ÍRIS DE ARAÚJO
                    

Não está em exercício",PMDB,GO,3216 - 0000,(61) 3216-0000,,07/05/1943,Três Lagoas - MS,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/141453,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=9,2025-12-07 15:59:40,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
JANETE ROCHA PIETÁ (PT-SP),"JANETE ROCHA PIETÁ
                    

Não está em exercício",PT,SP,3216 - 0000,(61) 3216-0000,,03/11/1946,Rio de Janeiro - RJ,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/141455,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=9,2025-12-07 15:59:40,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
JAQUELINE RORIZ (PMN-DF),"JAQUELINE RORIZ
                    

Não está em exercício",PMN,DF,3216 - 0000,(61) 3216-0000,,18/08/1962,Luziânia - GO,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/97822,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=9,2025-12-07 15:59:40,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
LILIAM SÁ (PROS-RJ),"LILIAM SÁ
                    

Não está em exercício",PROS,RJ,3216 - 0000,(61) 3216-0000,,22/04/1960,Rio de Janeiro - RJ,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/160533,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=9,2025-12-07 15:59:40,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
LUCI CHOINACKI (PT-SC),"LUCI CHOINACKI
                    

Não está em exercício",PT,SC,3216 - 0000,(61) 3216-0000,,17/03/1954,Descanso - SC,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/73474,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=9,2025-12-07 15:59:40,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
MANUELA D'ÁVILA (PCdoB-RS),"MANUELA D'ÁVILA
                    

Não está em exercício",PCdoB,RS,3216 - 0000,(61) 3216-0000,,18/08/1981,Porto Alegre - RS,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/141492,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=9,2025-12-07 15:59:40,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
MARIA LUCIA PRANDI (PT-SP),"MARIA LUCIA PRANDI
                    

Não está em exercício",PT,SP,3216 - 0000,(61) 3216-0000,,29/11/1944,Potirendaba - SP,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/176794,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=9,2025-12-07 15:59:40,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
MARINA SANTANNA (PT-GO),"MARINA SANTANNA
                    

Não está em exercício",PT,GO,3216 - 0000,(61) 3216-0000,,14/10/1958,São Paulo - SP,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/164361,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=9,2025-12-07 15:59:40,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
NICE LOBÃO (PSD-MA),"NICE LOBÃO
                    

Não está em exercício",PSD,MA,3216 - 0000,(61) 3216-0000,,29/10/1936,Recife - PE,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74447,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=9,2025-12-07 15:59:40,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
NILDA GONDIM (PMDB-PB),"NILDA GONDIM
                    

Não está em exercício",PMDB,PB,3216 - 0000,(61) 3216-0000,,30/03/1946,João Pessoa - PB,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/160564,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=9,2025-12-07 15:59:40,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
NILMAR RUIZ (PEN-TO),"NILMAR RUIZ
                    

Não está em exercício",PEN,TO,3216 - 0000,(61) 3216-0000,,05/02/1956,Rio de Janeiro - RJ,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/73594,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=9,2025-12-07 15:59:40,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
REBECCA GARCIA (PP-AM),"REBECCA GARCIA
                    

Não está em exercício",PP,AM,3216 - 0000,(61) 3216-0000,,28/04/1973,Manaus - AM,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/141525,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=9,2025-12-07 15:59:40,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
ROMANNA REMOR (PMDB-SC),"ROMANNA REMOR
                    

Não está em exercício",PMDB,SC,3216 - 0000,(61) 3216-0000,,18/02/1975,Criciúma - SC,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/167707,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=9,2025-12-07 15:59:40,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
ROSANE FERREIRA (PV-PR),"ROSANE FERREIRA
                    

Não está em exercício",PV,PR,3216 - 0000,(61) 3216-0000,,31/07/1963,Clevelândia - PR,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/160614,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=9,2025-12-07 15:59:40,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
ROSE DE FREITAS (PMDB-ES),"ROSE DE FREITAS
                    

Não está em exercício",PMDB,ES,3216 - 0000,(61) 3216-0000,,23/01/1949,Caratinga - MG,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/73507,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=9,2025-12-07 15:59:40,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
ROSY DE SOUSA (PV-RN),"ROSY DE SOUSA
                    

Não está em exercício",PV,RN,3216 - 0000,(61) 3216-0000,,15/01/1973,Natal - RN,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/179379,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=9,2025-12-07 15:59:40,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
SANDRA ROSADO (PSB-RN),"SANDRA ROSADO
                    

Não está em exercício",PSB,RN,3216 - 0000,(61) 3216-0000,,23/05/1951,Mossoró - RN,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74039,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=9,2025-12-07 15:59:40,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
SOLANGE ALMEIDA (PMDB-RJ),"SOLANGE ALMEIDA
                    

Não está em exercício",PMDB,RJ,3216 - 0000,(61) 3216-0000,,26/02/1961,Porto Alegre - RS,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/141547,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=10,2025-12-07 15:59:42,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
SUELI VIDIGAL (PDT-ES),"SUELI VIDIGAL
                    

Não está em exercício",PDT,ES,3216 - 0000,(61) 3216-0000,,19/06/1955,Cachoeiro de Itapemirim - ES,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/141548,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=10,2025-12-07 15:59:42,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
TELMA PINHEIRO (PSDB-MA),"TELMA PINHEIRO
                    

Não está em exercício",PSDB,MA,3216 - 0000,(61) 3216-0000,,12/03/1952,São Luís - MA,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/169711,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=10,2025-12-07 15:59:42,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
TERESA SURITA (PMDB-RR),"TERESA SURITA
                    

Não está em exercício",PMDB,RR,3216 - 0000,(61) 3216-0000,,14/08/1956,São Manuel - SP,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/160608,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=10,2025-12-07 15:59:42,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
ANGELA PORTELA (PT-RR),"ANGELA PORTELA
                    

Não está em exercício",PT,RR,3216 - 0000,(61) 3216-0000,,03/02/1962,Coreaú - CE,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/141380,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=10,2025-12-07 15:59:42,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
ANN PONTES (PMDB-PA),"ANN PONTES
                    

Não está em exercício",PMDB,PA,3216 - 0000,(61) 3216-0000,,24/02/1966,Belém - PA,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/73928,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=10,2025-12-07 15:59:42,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
BEL MESQUITA (PMDB-PA),"BEL MESQUITA
                    

Não está em exercício",PMDB,PA,3216 - 0000,(61) 3216-0000,,24/09/1952,Jundiaí - SP,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/141376,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=10,2025-12-07 15:59:42,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
CELCITA PINHEIRO (DEM-MT),"CELCITA PINHEIRO
                    

Não está em exercício",DEM,MT,3216 - 0000,(61) 3216-0000,,22/12/1943,Santo Antônio do Leverger - MT,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74799,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=10,2025-12-07 15:59:42,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
CIDA DIOGO (PT-RJ),"CIDA DIOGO
                    

Não está em exercício",PT,RJ,3216 - 0000,(61) 3216-0000,,20/01/1958,Rio de Janeiro - RJ,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/141501,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=10,2025-12-07 15:59:42,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
EMILIA FERNANDES (PT-RS),"EMILIA FERNANDES
                    

Não está em exercício",PT,RS,3216 - 0000,(61) 3216-0000,,18/07/1949,Dom Pedrito - RS,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/153384,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=10,2025-12-07 15:59:42,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
GISELA SEQUEIRA (PSDB-PA),"GISELA SEQUEIRA
                    

Não está em exercício",PSDB,PA,3216 - 0000,(61) 3216-0000,,24/01/1960,Belém - PA,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/159265,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=10,2025-12-07 15:59:42,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
JUSMARI OLIVEIRA (PR-BA),"JUSMARI OLIVEIRA
                    

Não está em exercício",PR,BA,3216 - 0000,(61) 3216-0000,,02/03/1963,Pérola d'Oeste - PR,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/141476,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=10,2025-12-07 15:59:42,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
LUCENIRA PIMENTEL (PR-AP),"LUCENIRA PIMENTEL
                    

Não está em exercício",PR,AP,3216 - 0000,(61) 3216-0000,,20/10/1957,Belém - PA,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/141504,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=10,2025-12-07 15:59:42,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
LUCIANA COSTA (PR-SP),"LUCIANA COSTA
                    

Não está em exercício",PR,SP,3216 - 0000,(61) 3216-0000,,16/10/1972,Barretos - SP,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/81512,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=10,2025-12-07 15:59:42,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
LUCIANA GENRO (PSOL-RS),"LUCIANA GENRO
                    

Não está em exercício",PSOL,RS,3216 - 0000,(61) 3216-0000,,17/01/1971,Santa Maria - RS,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74397,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=10,2025-12-07 15:59:42,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
MARIA DO CARMO LARA (PT-MG),"MARIA DO CARMO LARA
                    

Não está em exercício",PT,MG,3216 - 0000,(61) 3216-0000,,18/08/1954,Esmeraldas - MG,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74586,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=10,2025-12-07 15:59:42,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
MARIA LÚCIA CARDOSO (PMDB-MG),"MARIA LÚCIA CARDOSO
                    

Não está em exercício",PMDB,MG,3216 - 0000,(61) 3216-0000,,27/11/1958,Japaraíba - MG,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74587,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=10,2025-12-07 15:59:42,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
MARINA MAGGESSI (PPS-RJ),"MARINA MAGGESSI
                    

Não está em exercício",PPS,RJ,3216 - 0000,(61) 3216-0000,,11/02/1959,Rio de Janeiro - RJ,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/141505,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=10,2025-12-07 15:59:42,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
PROFESSORA RAQUEL TEIXEIRA (PSDB-GO),"PROFESSORA RAQUEL TEIXEIRA
                    

Não está em exercício",PSDB,GO,3216 - 0000,(61) 3216-0000,,24/11/1946,Goiânia - GO,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74370,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=10,2025-12-07 15:59:42,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
RITA CAMATA (PSDB-ES),"RITA CAMATA
                    

Não está em exercício",PSDB,ES,3216 - 0000,(61) 3216-0000,,01/01/1961,Conceição do Castelo - ES,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74777,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=10,2025-12-07 15:59:42,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
SOLANGE AMARAL (DEM-RJ),"SOLANGE AMARAL
                    

Não está em exercício",DEM,RJ,3216 - 0000,(61) 3216-0000,,03/06/1953,Rio de Janeiro - RJ,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/141546,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=10,2025-12-07 15:59:42,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
SUELY (PR-RJ),"SUELY
                    

Não está em exercício",PR,RJ,3216 - 0000,(61) 3216-0000,,26/08/1976,Ilhéus - BA,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/141549,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=10,2025-12-07 15:59:42,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
TELMA DE SOUZA (PT-SP),"TELMA DE SOUZA
                    

Não está em exercício",PT,SP,3216 - 0000,(61) 3216-0000,,29/09/1944,Santos - SP,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/73561,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=10,2025-12-07 15:59:42,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
THELMA DE OLIVEIRA (PSDB-MT),"THELMA DE OLIVEIRA
                    

Não está em exercício",PSDB,MT,3216 - 0000,(61) 3216-0000,,30/10/1957,Cuiabá - MT,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74286,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=10,2025-12-07 15:59:42,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
